write_operation;dataset_size;versioning_mode;query_type;procedure_to_evaluate;Increment;memory_in_MB;Memory_in_MB_instances;time_in_seconds;cnt_triples_dataset;cnt_triples_db
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;1;11.645246505737305;0.02089214324951172;0.3766910970007302;6899;244824
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;2;23.79987907409668;0.02089214324951172;0.5296697579906322;14317;267078
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;3;36.145925521850586;0.02089214324951172;0.7494343949947506;21735;289332
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;4;48.52618598937988;0.02089214324951172;0.9877923730091425;29153;311586
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;5;60.876277923583984;0.02089214324951172;1.184858106993488;36571;333840
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;6;73.20729446411133;0.02089214324951172;1.4433335000067018;43989;356094
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;7;85.50417900085449;0.02089214324951172;1.6748964080034057;51407;378348
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;8;97.79317855834961;0.02089214324951172;1.8552160230028676;58825;400602
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;9;110.04522323608398;0.02089214324951172;2.14590910699917;66243;422856
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;10;122.31769943237305;0.02089214324951172;2.3197661040030653;73661;445110
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;1;11.598187446594238;0.027399063110351562;0.28658970500691794;6899;244824
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;2;11.60643482208252;0.027399063110351562;0.33896423599799164;6899;267078
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;3;11.625471115112305;0.027399063110351562;0.36375021300045773;6899;289332
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;4;11.576030731201172;0.027399063110351562;0.40879606899397913;6899;311586
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;5;11.60875415802002;0.027399063110351562;0.46901995899679605;6899;333840
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;6;11.626020431518555;0.027399063110351562;0.5430958220094908;6899;356094
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;7;11.57608413696289;0.027399063110351562;0.5677635290048784;6899;378348
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;8;11.473880767822266;0.027399063110351562;0.6475665980105987;6899;400602
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;9;11.594959259033203;0.027399063110351562;0.6805064189975383;6899;422856
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;10;11.570880889892578;0.027399063110351562;0.7381216029898496;6899;445110
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;1;141.4065065383911;0.020606040954589844;5.828553739993367;43470;244824
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;2;165.8986759185791;0.020606040954589844;6.423241346012219;50888;267078
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;3;190.32724571228027;0.020606040954589844;7.176704495999729;58306;289332
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;4;214.79748630523682;0.020606040954589844;8.32921732099203;65724;311586
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;5;239.2198724746704;0.020606040954589844;9.224804625002434;73142;333840
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;6;263.5692090988159;0.020606040954589844;10.203348408991587;80560;356094
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;7;287.9819440841675;0.020606040954589844;11.563369616997079;87978;378348
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;8;312.4199323654175;0.020606040954589844;12.306762309992337;95396;400602
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;9;336.74763584136963;0.020606040954589844;13.503933504995075;102814;422856
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;10;361.1749744415283;0.020606040954589844;14.631291316007264;110232;445110
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;1;141.41026878356934;0.02060985565185547;4.960030903996085;43470;244824
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;2;141.41048431396484;0.02060985565185547;5.0061033019883325;43470;267078
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;3;141.41432189941406;0.02060985565185547;5.103473962997668;43470;289332
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;4;141.41004180908203;0.02060985565185547;5.217224501000601;43470;311586
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;5;141.40460205078125;0.02060985565185547;5.257544110994786;43470;333840
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;6;141.41409301757812;0.02060985565185547;5.387586115000886;43470;356094
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;7;141.40674591064453;0.02060985565185547;5.443591995004681;43470;378348
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;8;141.41262817382812;0.02060985565185547;5.532377555995481;43470;400602
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;9;141.4102783203125;0.02060985565185547;5.6151992619998055;43470;422856
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;10;141.41060638427734;0.02060985565185547;5.63739655300742;43470;445110
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;1;11.624245643615723;0.020812034606933594;0.7597409879963379;6899;163216
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;2;23.81015968322754;0.020812034606933594;0.7703038430045126;14317;185470
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;3;36.1497802734375;0.020812034606933594;0.8709866519930074;21735;207724
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;4;48.519243240356445;0.020812034606933594;1.2077549999958137;29153;229978
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;5;60.87933349609375;0.020812034606933594;1.4107303869968746;36571;252232
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;6;73.20033645629883;0.020812034606933594;1.6627595759928226;43989;274486
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;7;85.50797462463379;0.020812034606933594;1.974156039999798;51407;296740
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;8;97.79875183105469;0.020812034606933594;2.215738124999916;58825;318994
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;9;110.04658317565918;0.020812034606933594;2.4803508860059083;66243;341248
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;10;122.32134437561035;0.020812034606933594;2.777124829008244;73661;363502
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;1;11.606801986694336;0.020606040954589844;0.3099037679930916;6899;163216
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;2;11.479520797729492;0.020606040954589844;0.4042440780031029;6899;185470
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;3;11.598020553588867;0.020606040954589844;0.49277747399173677;6899;207724
