write_operation;dataset_size;versioning_mode;query_type;procedure_to_evaluate;Increment;memory_in_MB;Memory_in_MB_instances;time_in_seconds;cnt_triples_dataset;cnt_triples_db
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;1;11.64527702331543;0.02060985565185547;0.3375543260044651;6899;244824
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;2;23.79989242553711;0.02060985565185547;0.5281880419934168;14317;267078
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;3;36.14638900756836;0.02060985565185547;0.7534581950021675;21735;289332
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;4;48.52671241760254;0.02060985565185547;0.9931886209960794;29153;311586
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;5;60.87674903869629;0.02060985565185547;1.191438105000998;36571;333840
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;6;73.20778846740723;0.02060985565185547;1.4190891700127395;43989;356094
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;7;85.50438499450684;0.02060985565185547;1.6682429530046647;51407;378348
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;8;97.79379272460938;0.02060985565185547;1.961777049000375;58825;400602
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;9;110.04579734802246;0.02060985565185547;2.139499632001389;66243;422856
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;10;122.3183422088623;0.02060985565185547;2.37598278898804;73661;445110
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;1;11.59965991973877;0.021155357360839844;0.2769073509989539;6899;244824
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;2;11.608689308166504;0.021155357360839844;0.33170659600000363;6899;267078
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;3;11.625467300415039;0.021155357360839844;0.3540382409992162;6899;289332
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;4;11.574333190917969;0.021155357360839844;0.4126460590050556;6899;311586
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;5;11.608689308166504;0.021155357360839844;0.460949956002878;6899;333840
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;6;11.625955581665039;0.021155357360839844;0.4995191610069014;6899;356094
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;7;11.576019287109375;0.021155357360839844;0.5655043680017116;6899;378348
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;8;11.47381591796875;0.021155357360839844;0.6713470820104703;6899;400602
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;9;11.594894409179688;0.021155357360839844;0.663736118003726;6899;422856
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;10;11.570816040039062;0.021155357360839844;0.7028890329966089;6899;445110
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;1;141.40674114227295;0.020888328552246094;5.953581781999674;43470;244824
