write_operation;dataset_size;versioning_mode;query_type;procedure_to_evaluate;Increment;memory_in_MB;Memory_in_MB_instances;time_in_seconds;cnt_triples_dataset;cnt_triples_db
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;1;11.645196914672852;0.02073192596435547;0.3565543989971047;6899;244824
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;2;23.799718856811523;0.02073192596435547;0.5237228600017261;14317;267078
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;3;36.14586639404297;0.02073192596435547;0.7501261969882762;21735;289332
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;4;48.526336669921875;0.02073192596435547;0.9945731879997766;29153;311586
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;5;60.876359939575195;0.02073192596435547;1.2010415910044685;36571;333840
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;6;73.20735168457031;0.02073192596435547;1.3891068150114734;43989;356094
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;7;85.50384902954102;0.02073192596435547;1.6343623989960179;51407;378348
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;8;97.79306983947754;0.02073192596435547;1.8391771859896835;58825;400602
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;9;110.04509353637695;0.02073192596435547;2.096845335996477;66243;422856
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;10;122.31812477111816;0.02073192596435547;2.3031078499916475;73661;445110
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;1;11.59931755065918;0.027238845825195312;0.26616981500410475;6899;244824
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;2;11.608250617980957;0.027238845825195312;0.3238989220117219;6899;267078
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;3;11.625028610229492;0.027238845825195312;0.3611859469965566;6899;289332
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;4;11.575206756591797;0.027238845825195312;0.40999384799215477;6899;311586
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;5;11.608250617980957;0.027238845825195312;0.46555626900226343;6899;333840
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;6;11.625555038452148;0.027238845825195312;0.505513192008948;6899;356094
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;7;11.575652122497559;0.027238845825195312;0.5668157360050827;6899;378348
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;8;11.473377227783203;0.027238845825195312;0.6540561739966506;6899;400602
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;9;11.59445571899414;0.027238845825195312;0.6525066059984965;6899;422856
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;10;11.570377349853516;0.027238845825195312;0.703223539996543;6899;445110
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;1;141.40900993347168;0.020445823669433594;6.333915056995465;43470;244824
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;2;165.89491939544678;0.020445823669433594;7.0657113199995365;50888;267078
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;3;190.3265085220337;0.020445823669433594;8.054792637005448;58306;289332
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;4;214.79840183258057;0.020445823669433594;9.21945331399911;65724;311586
