write_operation;dataset_size;versioning_mode;query_type;procedure_to_evaluate;Increment;memory_in_MB;Memory_in_MB_instances;time_in_seconds;cnt_triples_dataset;cnt_triples_db
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;1;11.659632682800293;0.02060985565185547;0.3458083729929058;6899;244824
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;2;23.80170440673828;0.02060985565185547;0.5429287250008201;14317;267078
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;3;36.15012741088867;0.02060985565185547;0.7841625760047464;21735;289332
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;4;48.52610969543457;0.02060985565185547;1.0115346850070637;29153;311586
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;5;60.876625061035156;0.02060985565185547;1.26337565301219;36571;333840
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;6;73.20732879638672;0.02060985565185547;1.4878251129994169;43989;356094
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;7;85.50825691223145;0.02060985565185547;1.7124025060038548;51407;378348
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;8;97.7933120727539;0.02060985565185547;1.9364677939884132;58825;400602
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;9;110.0466365814209;0.02060985565185547;2.207765307990485;66243;422856
timestamped_insert;small;q_perf;simple_query;retrieve_live_data;10;122.32196998596191;0.02060985565185547;2.415472705994034;73661;445110
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;1;11.482834815979004;0.020606040954589844;0.29966871500073466;6899;244824
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;2;11.597087860107422;0.020606040954589844;0.3406419679959072;6899;267078
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;3;11.474445343017578;0.020606040954589844;0.39634574999217875;6899;289332
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;4;11.595523834228516;0.020606040954589844;0.4312621019926155;6899;311586
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;5;11.570865631103516;0.020606040954589844;0.5136325560015393;6899;333840
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;6;11.673867225646973;0.020606040954589844;0.5349784190038918;6899;356094
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;7;11.570079803466797;0.020606040954589844;0.6039554239978315;6899;378348
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;8;11.477108001708984;0.020606040954589844;0.6711590329941828;6899;400602
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;9;11.704885482788086;0.020606040954589844;0.6918092160049127;6899;422856
timestamped_insert;small;q_perf;simple_query;retrieve_history_data;10;11.570430755615234;0.020606040954589844;0.7455835409928113;6899;445110
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;1;141.41229820251465;0.021155357360839844;6.142182434006827;43470;244824
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;2;165.89184665679932;0.021155357360839844;6.498342512000818;50888;267078
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;3;190.32647228240967;0.021155357360839844;7.3874096409999765;58306;289332
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;4;214.80116367340088;0.021155357360839844;8.498086052000872;65724;311586
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;5;239.22356986999512;0.021155357360839844;9.766879647999303;73142;333840
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;6;263.5625867843628;0.021155357360839844;10.571252223002375;80560;356094
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;7;287.98417472839355;0.021155357360839844;11.837005293011316;87978;378348
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;8;312.4233913421631;0.021155357360839844;12.560737665000488;95396;400602
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;9;336.7485456466675;0.021155357360839844;13.770094011997571;102814;422856
timestamped_insert;small;q_perf;complex_query;retrieve_live_data;10;361.1747350692749;0.021155357360839844;15.005135453000548;110232;445110
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;1;141.41466331481934;0.02060985565185547;5.159579323008074;43470;244824
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;2;141.40621948242188;0.02060985565185547;5.196443060005549;43470;267078
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;3;141.41228485107422;0.02060985565185547;5.286636270000599;43470;289332
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;4;141.4099349975586;0.02060985565185547;5.356712389999302;43470;311586
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;5;141.41026306152344;0.02060985565185547;5.442233005000162;43470;333840
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;6;141.41397857666016;0.02060985565185547;5.524948881997261;43470;356094
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;7;141.40969848632812;0.02060985565185547;5.6228163550113095;43470;378348
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;8;141.40425872802734;0.02060985565185547;5.666357744994457;43470;400602
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;9;141.41374969482422;0.02060985565185547;5.939792639997904;43470;422856
timestamped_insert;small;q_perf;complex_query;retrieve_history_data;10;141.40640258789062;0.02060985565185547;5.945853523007827;43470;445110
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;1;11.580159187316895;0.020529747009277344;0.9082178410026245;6899;163216
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;2;23.816099166870117;0.020529747009277344;0.8702814650023356;14317;185470
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;3;36.148488998413086;0.020529747009277344;0.89257601700956;21735;207724
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;4;48.51910591125488;0.020529747009277344;1.1750776150001911;29153;229978
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;5;60.872549057006836;0.020529747009277344;1.41759280799306;36571;252232
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;6;73.19997024536133;0.020529747009277344;1.6658738260011887;43989;274486
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;7;85.51072311401367;0.020529747009277344;1.902486940001836;51407;296740
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;8;97.79988670349121;0.020529747009277344;2.1785326120007085;58825;318994
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;9;110.03982162475586;0.020529747009277344;2.4271089609974297;66243;341248
timestamped_insert;small;mem_sav;simple_query;retrieve_live_data;10;122.32433700561523;0.020529747009277344;2.7071259080112213;73661;363502
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;1;11.673442840576172;0.020606040954589844;0.31894338100391906;6899;163216
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;2;11.472497940063477;0.020606040954589844;0.39753404998918995;6899;185470
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;3;11.68912124633789;0.020606040954589844;0.48171084000205155;6899;207724
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;4;11.71005916595459;0.020606040954589844;0.5838155740057118;6899;229978
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;5;11.598955154418945;0.020606040954589844;0.6557771329971729;6899;252232
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;6;11.608912467956543;0.020606040954589844;0.7685033089946955;6899;274486
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;7;11.474130630493164;0.020606040954589844;0.883932957003708;6899;296740
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;8;11.597795486450195;0.020606040954589844;1.000901054998394;6899;318994
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;9;11.693436622619629;0.020606040954589844;1.0319284609868191;6899;341248
timestamped_insert;small;mem_sav;simple_query;retrieve_history_data;10;11.473421096801758;0.020606040954589844;1.2385317470034352;6899;363502
timestamped_insert;small;mem_sav;complex_query;retrieve_live_data;1;141.41346645355225;0.020606040954589844;6.561619147003512;43470;163216
timestamped_insert;small;mem_sav;complex_query;retrieve_live_data;2;165.89657497406006;0.020606040954589844;7.775892573990859;50888;185470
timestamped_insert;small;mem_sav;complex_query;retrieve_live_data;3;190.32402896881104;0.020606040954589844;9.152217872004258;58306;207724
timestamped_insert;small;mem_sav;complex_query;retrieve_live_data;4;214.79805374145508;0.020606040954589844;10.936222022006405;65724;229978
timestamped_insert;small;mem_sav;complex_query;retrieve_live_data;5;239.2202386856079;0.020606040954589844;11.854162510004244;73142;252232
timestamped_insert;small;mem_sav;complex_query;retrieve_live_data;6;263.56870555877686;0.020606040954589844;13.474816517002182;80560;274486
timestamped_insert;small;mem_sav;complex_query;retrieve_live_data;7;287.98795223236084;0.020606040954589844;14.778429429992684;87978;296740
timestamped_insert;small;mem_sav;complex_query;retrieve_live_data;8;312.4231185913086;0.020606040954589844;15.99805566901341;95396;318994
timestamped_insert;small;mem_sav;complex_query;retrieve_live_data;9;336.7441177368164;0.020606040954589844;16.80034078900644;102814;341248
timestamped_insert;small;mem_sav;complex_query;retrieve_live_data;10;361.1755723953247;0.020606040954589844;18.406753482006025;110232;363502
timestamped_insert;small;mem_sav;complex_query;retrieve_history_data;1;141.41293621063232;0.02093791961669922;6.369114057000843;43470;163216
timestamped_insert;small;mem_sav;complex_query;retrieve_history_data;2;141.4100170135498;0.02093791961669922;6.506973901006859;43470;185470
timestamped_insert;small;mem_sav;complex_query;retrieve_history_data;3;141.41046714782715;0.02093791961669922;6.580349511001259;43470;207724
timestamped_insert;small;mem_sav;complex_query;retrieve_history_data;4;141.41266441345215;0.02093791961669922;6.984410623990698;43470;229978
timestamped_insert;small;mem_sav;complex_query;retrieve_history_data;5;141.41077995300293;0.02093791961669922;7.066815348007367;43470;252232
timestamped_insert;small;mem_sav;complex_query;retrieve_history_data;6;141.40607261657715;0.02093791961669922;7.214360095997108;43470;274486
timestamped_insert;small;mem_sav;complex_query;retrieve_history_data;7;141.40949058532715;0.02093791961669922;7.570159857001272;43470;296740
timestamped_insert;small;mem_sav;complex_query;retrieve_history_data;8;141.40995597839355;0.02093791961669922;7.7014376430015545;43470;318994
timestamped_insert;small;mem_sav;complex_query;retrieve_history_data;9;141.40446281433105;0.02093791961669922;7.920572239992907;43470;341248
timestamped_insert;small;mem_sav;complex_query;retrieve_history_data;10;141.41322135925293;0.02093791961669922;8.272229074005736;43470;363502
timestamped_update;small;q_perf;simple_query;retrieve_live_data;1;11.644344329833984;0.02060985565185547;0.3758946010057116;6899;244824
timestamped_update;small;q_perf;simple_query;retrieve_live_data;2;11.624427795410156;0.02060985565185547;0.43868570899940096;6899;267078
timestamped_update;small;q_perf;simple_query;retrieve_live_data;3;11.599069595336914;0.02060985565185547;0.5244802280067233;6899;289332
